"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","55","accommodation ","W_GE10","10 and over","2018","2018",8.11,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","56","food service activities","W_GE10","10 and over","2018","2018",2.89,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","58","publishing activities","W_GE10","10 and over","2018","2018",16.11,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","61","telecommunications","W_GE10","10 and over","2018","2018",11.81,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","68","real estate activities","W_GE10","10 and over","2018","2018",2.26,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",5.31,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",1.36,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",2.93,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",10.84,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",5.43,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",1.75,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0033","ict sector","W_GE10","10 and over","2018","2018",7.17,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",3.16,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",3.52,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",4.79,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",7.71,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",10.17,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",2.3,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.6,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",3.61,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",5.4,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",8.58,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",1.67,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",1.88,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",1.22,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",4.28,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",2.41,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",0.51,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","C","manufacturing","W10_49","10-49","2018","2018",0.96,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","C","manufacturing","W_GE10","10 and over","2018","2018",1.51,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","C","manufacturing","W50_99","50-99","2018","2018",3.16,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","C","manufacturing","W100_249","100-249","2018","2018",5.43,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","C","manufacturing","W_GE250","250 and over","2018","2018",11.09,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","F","construction","W10_49","10-49","2018","2018",1.53,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","F","construction","W_GE10","10 and over","2018","2018",1.63,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","F","construction","W50_99","50-99","2018","2018",2.71,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","F","construction","W100_249","100-249","2018","2018",2.82,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","F","construction","W_GE250","250 and over","2018","2018",9.22,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",3.61,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",1.94,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",0.91,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",0.3,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",1.33,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",1.99,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",1.41,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","JC","it and other information services","W_GE10","10 and over","2018","2018",13.26,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",5.03,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","53","postal and courier activities","W_GE10","10 and over","2018","2018",1.58,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","55","accommodation ","W_GE10","10 and over","2018","2018",3.2,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","56","food service activities","W_GE10","10 and over","2018","2018",0.12,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","58","publishing activities","W_GE10","10 and over","2018","2018",9.07,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","61","telecommunications","W_GE10","10 and over","2018","2018",15.35,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","68","real estate activities","W_GE10","10 and over","2018","2018",0.82,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",4.2,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",1.98,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",1.8,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",11.84,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",7.54,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",1.25,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0033","ict sector","W_GE10","10 and over","2018","2018",10.97,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",2.81,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",3.37,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",5.95,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",7.83,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",15.88,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",2.07,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.58,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",4.45,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",6.76,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",13.84,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",4.17,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",5.23,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",1.74,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",12.82,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",14.8,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",1.81,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","C","manufacturing","W10_49","10-49","2018","2018",2.76,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","C","manufacturing","W_GE10","10 and over","2018","2018",4.47,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","C","manufacturing","W50_99","50-99","2018","2018",9.04,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","C","manufacturing","W100_249","100-249","2018","2018",19.49,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","C","manufacturing","W_GE250","250 and over","2018","2018",29.26,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","F","construction","W10_49","10-49","2018","2018",4.81,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","F","construction","W_GE10","10 and over","2018","2018",5.13,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","F","construction","W50_99","50-99","2018","2018",8.29,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","F","construction","W100_249","100-249","2018","2018",11.23,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","F","construction","W_GE250","250 and over","2018","2018",21.17,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",6.57,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",6,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",1.83,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",4,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",2.67,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",9.84,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",3.53,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","JC","it and other information services","W_GE10","10 and over","2018","2018",20.71,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",17.69,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","53","postal and courier activities","W_GE10","10 and over","2018","2018",5.62,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","55","accommodation ","W_GE10","10 and over","2018","2018",4.75,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","56","food service activities","W_GE10","10 and over","2018","2018",2.27,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","58","publishing activities","W_GE10","10 and over","2018","2018",22.35,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","61","telecommunications","W_GE10","10 and over","2018","2018",25.43,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","68","real estate activities","W_GE10","10 and over","2018","2018",4.17,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",9.48,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",6,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",5.51,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",14.44,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",10.41,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",4.86,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0033","ict sector","W_GE10","10 and over","2018","2018",18.54,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",5.68,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",6.77,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",11.45,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",18.06,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",26.84,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",4.65,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",5.91,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",10.3,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",18.69,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",28.73,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",9.14,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",13.42,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",14.45,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",26.77,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",48.1,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",7.14,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","C","manufacturing","W10_49","10-49","2018","2018",1.19,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","C","manufacturing","W_GE10","10 and over","2018","2018",1.76,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","C","manufacturing","W50_99","50-99","2018","2018",3.73,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","C","manufacturing","W100_249","100-249","2018","2018",5.71,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","C","manufacturing","W_GE250","250 and over","2018","2018",10.5,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","F","construction","W10_49","10-49","2018","2018",1.54,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","F","construction","W_GE10","10 and over","2018","2018",1.61,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","F","construction","W50_99","50-99","2018","2018",1.18,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","F","construction","W100_249","100-249","2018","2018",3.85,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","F","construction","W_GE250","250 and over","2018","2018",13.13,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",3.2,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",1.74,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",0.76,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",1.55,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",0.7,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",2.74,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",1.17,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","JC","it and other information services","W_GE10","10 and over","2018","2018",4.16,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",4.8,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","53","postal and courier activities","W_GE10","10 and over","2018","2018",,"c","unseen data because of the statistical confidenciality"
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","55","accommodation ","W_GE10","10 and over","2018","2018",4.99,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","56","food service activities","W_GE10","10 and over","2018","2018",4.14,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","58","publishing activities","W_GE10","10 and over","2018","2018",8.01,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","61","telecommunications","W_GE10","10 and over","2018","2018",9.81,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","68","real estate activities","W_GE10","10 and over","2018","2018",1.49,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",1.46,,
